Case,Item_Type,date,price_usd,volume
Gamma Case,Case,2022-09-01T01:00:00Z,0.991,11309
Gamma Case,Case,2022-09-02T01:00:00Z,0.988,13469
Gamma Case,Case,2022-09-03T01:00:00Z,1.014,11398
Gamma Case,Case,2022-09-04T01:00:00Z,1.04,12052
Gamma Case,Case,2022-09-05T01:00:00Z,1.017,9671
Gamma Case,Case,2022-09-06T01:00:00Z,0.993,8717
Gamma Case,Case,2022-09-07T01:00:00Z,0.984,8488
Gamma Case,Case,2022-09-08T01:00:00Z,0.986,9365
Gamma Case,Case,2022-09-09T01:00:00Z,0.987,9317
Gamma Case,Case,2022-09-10T01:00:00Z,0.993,9640
Gamma Case,Case,2022-09-11T01:00:00Z,0.97,10827
Gamma Case,Case,2022-09-12T01:00:00Z,0.953,10411
Gamma Case,Case,2022-09-13T01:00:00Z,0.951,8559
Gamma Case,Case,2022-09-14T01:00:00Z,0.947,8471
Gamma Case,Case,2022-09-15T01:00:00Z,0.933,10540
Gamma Case,Case,2022-09-16T01:00:00Z,0.924,9842
Gamma Case,Case,2022-09-17T01:00:00Z,0.917,11458
Gamma Case,Case,2022-09-18T01:00:00Z,0.919,11733
Gamma Case,Case,2022-09-19T01:00:00Z,0.908,8124
Gamma Case,Case,2022-09-20T01:00:00Z,0.892,8181
Gamma Case,Case,2022-09-21T01:00:00Z,0.884,9678
Gamma Case,Case,2022-09-22T01:00:00Z,0.881,9059
Gamma Case,Case,2022-09-23T01:00:00Z,0.859,8801
Gamma Case,Case,2022-09-24T01:00:00Z,0.866,8873
Gamma Case,Case,2022-09-25T01:00:00Z,0.86,9248
Gamma Case,Case,2022-09-26T01:00:00Z,0.842,7985
Gamma Case,Case,2022-09-27T01:00:00Z,0.831,7730
Gamma Case,Case,2022-09-28T01:00:00Z,0.837,7833
Gamma Case,Case,2022-09-29T01:00:00Z,0.856,9499
Gamma Case,Case,2022-09-30T01:00:00Z,0.866,9709
Gamma Case,Case,2022-10-01T01:00:00Z,0.866,8708
Gamma Case,Case,2022-10-02T01:00:00Z,0.867,10765
Gamma Case,Case,2022-10-03T01:00:00Z,0.868,8706
Gamma Case,Case,2022-10-04T01:00:00Z,0.873,8309
Gamma Case,Case,2022-10-05T01:00:00Z,0.877,8182
Gamma Case,Case,2022-10-06T01:00:00Z,0.898,9239
Gamma Case,Case,2022-10-07T01:00:00Z,0.904,8912
Gamma Case,Case,2022-10-08T01:00:00Z,0.921,9468
Gamma Case,Case,2022-10-09T01:00:00Z,0.903,8497
Gamma Case,Case,2022-10-10T01:00:00Z,0.9,10152
Gamma Case,Case,2022-10-11T01:00:00Z,0.903,6896
Gamma Case,Case,2022-10-12T01:00:00Z,0.915,7517
Gamma Case,Case,2022-10-13T01:00:00Z,0.911,8759
Gamma Case,Case,2022-10-14T01:00:00Z,0.898,8190
Gamma Case,Case,2022-10-15T01:00:00Z,0.931,9216
Gamma Case,Case,2022-10-16T01:00:00Z,0.938,8433
Gamma Case,Case,2022-10-17T01:00:00Z,0.952,10676
Gamma Case,Case,2022-10-18T01:00:00Z,0.949,8108
Gamma Case,Case,2022-10-19T01:00:00Z,0.937,8493
Gamma Case,Case,2022-10-20T01:00:00Z,0.925,7297
Gamma Case,Case,2022-10-21T01:00:00Z,0.922,7419
Gamma Case,Case,2022-10-22T01:00:00Z,0.908,9216
Gamma Case,Case,2022-10-23T01:00:00Z,0.902,8883
Gamma Case,Case,2022-10-24T01:00:00Z,0.902,8155
Gamma Case,Case,2022-10-25T01:00:00Z,0.91,9029
Gamma Case,Case,2022-10-26T01:00:00Z,0.897,7809
Gamma Case,Case,2022-10-27T01:00:00Z,0.888,9207
Gamma Case,Case,2022-10-28T01:00:00Z,0.876,8810
Gamma Case,Case,2022-10-29T01:00:00Z,0.865,11990
Gamma Case,Case,2022-10-30T01:00:00Z,0.87,10386
Gamma Case,Case,2022-10-31T01:00:00Z,0.839,11687
Gamma Case,Case,2022-11-01T01:00:00Z,0.844,8484
Gamma Case,Case,2022-11-02T01:00:00Z,0.843,7540
Gamma Case,Case,2022-11-03T01:00:00Z,0.873,7507
Gamma Case,Case,2022-11-04T01:00:00Z,0.89,7674
Gamma Case,Case,2022-11-05T01:00:00Z,0.896,9280
Gamma Case,Case,2022-11-06T01:00:00Z,0.891,7778
Gamma Case,Case,2022-11-07T01:00:00Z,0.876,7262
Gamma Case,Case,2022-11-08T01:00:00Z,0.876,7794
Gamma Case,Case,2022-11-09T01:00:00Z,0.871,7777
Gamma Case,Case,2022-11-10T01:00:00Z,0.859,6374
Gamma Case,Case,2022-11-11T01:00:00Z,0.877,8426
Gamma Case,Case,2022-11-12T01:00:00Z,0.87,6833
Gamma Case,Case,2022-11-13T01:00:00Z,0.863,8028
Gamma Case,Case,2022-11-14T01:00:00Z,0.866,7151
Gamma Case,Case,2022-11-15T01:00:00Z,0.847,7049
Gamma Case,Case,2022-11-16T01:00:00Z,0.837,7427
Gamma Case,Case,2022-11-17T01:00:00Z,0.833,7704
Gamma Case,Case,2022-11-18T01:00:00Z,0.818,8429
Gamma Case,Case,2022-11-19T01:00:00Z,0.807,7216
Gamma Case,Case,2022-11-20T01:00:00Z,0.788,7602
Gamma Case,Case,2022-11-21T01:00:00Z,0.735,5542
Gamma Case,Case,2022-11-22T01:00:00Z,0.739,8388
Gamma Case,Case,2022-11-23T01:00:00Z,0.705,11175
Gamma Case,Case,2022-11-24T01:00:00Z,0.709,8974
Gamma Case,Case,2022-11-25T01:00:00Z,0.709,9301
Gamma Case,Case,2022-11-26T01:00:00Z,0.71,8328
Gamma Case,Case,2022-11-27T01:00:00Z,0.714,8977
Gamma Case,Case,2022-11-28T01:00:00Z,0.727,9110
Gamma Case,Case,2022-11-29T01:00:00Z,0.707,8039
Gamma Case,Case,2022-11-30T01:00:00Z,0.724,6801
Gamma Case,Case,2022-12-01T01:00:00Z,0.747,7157
Gamma Case,Case,2022-12-02T01:00:00Z,0.799,8838
Gamma Case,Case,2022-12-03T01:00:00Z,0.793,8287
Gamma Case,Case,2022-12-04T01:00:00Z,0.786,7227
Gamma Case,Case,2022-12-05T01:00:00Z,0.788,6923
Gamma Case,Case,2022-12-06T01:00:00Z,0.783,6712
Gamma Case,Case,2022-12-07T01:00:00Z,0.771,6824
Gamma Case,Case,2022-12-08T01:00:00Z,0.748,6012
Gamma Case,Case,2022-12-09T01:00:00Z,0.777,7012
Gamma Case,Case,2022-12-10T01:00:00Z,0.789,7829
Gamma Case,Case,2022-12-11T01:00:00Z,0.793,8334
Gamma Case,Case,2022-12-12T01:00:00Z,0.791,7185
Gamma Case,Case,2022-12-13T01:00:00Z,0.792,8156
Gamma Case,Case,2022-12-14T01:00:00Z,0.793,8173
Gamma Case,Case,2022-12-15T01:00:00Z,0.799,7903
Gamma Case,Case,2022-12-16T01:00:00Z,0.808,8291
Gamma Case,Case,2022-12-17T01:00:00Z,0.84,9596
Gamma Case,Case,2022-12-18T01:00:00Z,0.819,7352
Gamma Case,Case,2022-12-19T01:00:00Z,0.835,7675
Gamma Case,Case,2022-12-20T01:00:00Z,0.833,7318
Gamma Case,Case,2022-12-21T01:00:00Z,0.823,7240
Gamma Case,Case,2022-12-22T01:00:00Z,0.844,10001
Gamma Case,Case,2022-12-23T01:00:00Z,0.863,13590
Gamma Case,Case,2022-12-24T01:00:00Z,0.899,13035
Gamma Case,Case,2022-12-25T01:00:00Z,0.915,13187
Gamma Case,Case,2022-12-26T01:00:00Z,0.915,10857
Gamma Case,Case,2022-12-27T01:00:00Z,0.9,10589
Gamma Case,Case,2022-12-28T01:00:00Z,0.907,10531
Gamma Case,Case,2022-12-29T01:00:00Z,0.938,11249
Gamma Case,Case,2022-12-30T01:00:00Z,0.922,10699
Gamma Case,Case,2022-12-31T01:00:00Z,0.919,8159
Gamma Case,Case,2023-01-01T01:00:00Z,0.927,9229
Gamma Case,Case,2023-01-02T01:00:00Z,0.913,10392
Gamma Case,Case,2023-01-03T01:00:00Z,0.922,10542
Gamma Case,Case,2023-01-04T01:00:00Z,0.93,10904
Gamma Case,Case,2023-01-05T01:00:00Z,0.93,10272
Gamma Case,Case,2023-01-06T01:00:00Z,0.918,8505
Gamma Case,Case,2023-01-07T01:00:00Z,0.921,8975
Gamma Case,Case,2023-01-08T01:00:00Z,0.912,9587
Gamma Case,Case,2023-01-09T01:00:00Z,0.931,7911
Gamma Case,Case,2023-01-10T01:00:00Z,0.949,7890
Gamma Case,Case,2023-01-11T01:00:00Z,0.952,8036
Gamma Case,Case,2023-01-12T01:00:00Z,0.95,8077
Gamma Case,Case,2023-01-13T01:00:00Z,0.96,9154
Gamma Case,Case,2023-01-14T01:00:00Z,0.968,8474
Gamma Case,Case,2023-01-15T01:00:00Z,0.976,8895
Gamma Case,Case,2023-01-16T01:00:00Z,0.98,7014
Gamma Case,Case,2023-01-17T01:00:00Z,0.976,8839
Gamma Case,Case,2023-01-18T01:00:00Z,0.976,8575
Gamma Case,Case,2023-01-19T01:00:00Z,0.992,8951
Gamma Case,Case,2023-01-20T01:00:00Z,1.023,10583
Gamma Case,Case,2023-01-21T01:00:00Z,1.037,12693
Gamma Case,Case,2023-01-22T01:00:00Z,1.012,9279
Gamma Case,Case,2023-01-23T01:00:00Z,0.997,7605
Gamma Case,Case,2023-01-24T01:00:00Z,1.011,8194
Gamma Case,Case,2023-01-25T01:00:00Z,1.02,8528
Gamma Case,Case,2023-01-26T01:00:00Z,1.027,8062
Gamma Case,Case,2023-01-27T01:00:00Z,1.041,8635
Gamma Case,Case,2023-01-28T01:00:00Z,1.061,10168
Gamma Case,Case,2023-01-29T01:00:00Z,1.07,11308
Gamma Case,Case,2023-01-30T01:00:00Z,1.071,8673
Gamma Case,Case,2023-01-31T01:00:00Z,1.089,11140
Gamma Case,Case,2023-02-01T01:00:00Z,1.11,11085
Gamma Case,Case,2023-02-02T01:00:00Z,1.111,10491
Gamma Case,Case,2023-02-03T01:00:00Z,1.117,10627
Gamma Case,Case,2023-02-04T01:00:00Z,1.162,12908
Gamma Case,Case,2023-02-05T01:00:00Z,1.168,11107
Gamma Case,Case,2023-02-06T01:00:00Z,1.198,12695
Gamma Case,Case,2023-02-07T01:00:00Z,1.149,10212
Gamma Case,Case,2023-02-08T01:00:00Z,1.168,8092
Gamma Case,Case,2023-02-09T01:00:00Z,1.159,7323
Gamma Case,Case,2023-02-10T01:00:00Z,1.159,10609
Gamma Case,Case,2023-02-11T01:00:00Z,1.168,10614
Gamma Case,Case,2023-02-12T01:00:00Z,1.184,10205
Gamma Case,Case,2023-02-13T01:00:00Z,1.185,10408
Gamma Case,Case,2023-02-14T01:00:00Z,1.215,8212
Gamma Case,Case,2023-02-15T01:00:00Z,1.252,8656
Gamma Case,Case,2023-02-16T01:00:00Z,1.25,9813
Gamma Case,Case,2023-02-17T01:00:00Z,1.265,12074
Gamma Case,Case,2023-02-18T01:00:00Z,1.295,11611
Gamma Case,Case,2023-02-19T01:00:00Z,1.293,10064
Gamma Case,Case,2023-02-20T01:00:00Z,1.297,8201
Gamma Case,Case,2023-02-21T01:00:00Z,1.277,8335
Gamma Case,Case,2023-02-22T01:00:00Z,1.288,8658
Gamma Case,Case,2023-02-23T01:00:00Z,1.272,9091
Gamma Case,Case,2023-02-24T01:00:00Z,1.232,9950
Gamma Case,Case,2023-02-25T01:00:00Z,1.254,10405
Gamma Case,Case,2023-02-26T01:00:00Z,1.288,10177
Gamma Case,Case,2023-02-27T01:00:00Z,1.246,8875
Gamma Case,Case,2023-02-28T01:00:00Z,1.259,9529
Gamma Case,Case,2023-03-01T01:00:00Z,1.294,8942
Gamma Case,Case,2023-03-02T01:00:00Z,1.271,8153
Gamma Case,Case,2023-03-03T01:00:00Z,1.274,9531
Gamma Case,Case,2023-03-04T01:00:00Z,1.283,10729
Gamma Case,Case,2023-03-05T01:00:00Z,1.275,13165
Gamma Case,Case,2023-03-06T01:00:00Z,1.25,11841
Gamma Case,Case,2023-03-07T01:00:00Z,1.243,11129
Gamma Case,Case,2023-03-08T01:00:00Z,1.236,10982
Gamma Case,Case,2023-03-09T01:00:00Z,1.247,10803
Gamma Case,Case,2023-03-10T01:00:00Z,1.258,11412
Gamma Case,Case,2023-03-11T01:00:00Z,1.285,11714
Gamma Case,Case,2023-03-12T01:00:00Z,1.287,13270
Gamma Case,Case,2023-03-13T01:00:00Z,1.275,11086
Gamma Case,Case,2023-03-14T01:00:00Z,1.339,12385
Gamma Case,Case,2023-03-15T01:00:00Z,1.376,14544
Gamma Case,Case,2023-03-16T01:00:00Z,1.335,12363
Gamma Case,Case,2023-03-17T01:00:00Z,1.3,13667
Gamma Case,Case,2023-03-18T01:00:00Z,1.329,13972
Gamma Case,Case,2023-03-19T01:00:00Z,1.303,12929
Gamma Case,Case,2023-03-20T01:00:00Z,1.292,11297
Gamma Case,Case,2023-03-21T01:00:00Z,1.284,12945
Gamma Case,Case,2023-03-22T01:00:00Z,1.324,18322
Gamma Case,Case,2023-03-23T01:00:00Z,1.472,28625
Gamma Case,Case,2023-03-24T01:00:00Z,1.699,19141
Gamma Case,Case,2023-03-25T01:00:00Z,1.822,16666
Gamma Case,Case,2023-03-26T01:00:00Z,1.773,21149
Gamma Case,Case,2023-03-27T01:00:00Z,1.771,20363
Gamma Case,Case,2023-03-28T01:00:00Z,1.777,18584
Gamma Case,Case,2023-03-29T01:00:00Z,1.823,17754
Gamma Case,Case,2023-03-30T01:00:00Z,1.904,15907
Gamma Case,Case,2023-03-31T01:00:00Z,2.024,16182
Gamma Case,Case,2023-04-01T01:00:00Z,2.129,18894
Gamma Case,Case,2023-04-02T01:00:00Z,2.035,18659
Gamma Case,Case,2023-04-03T01:00:00Z,1.977,21278
Gamma Case,Case,2023-04-04T01:00:00Z,1.962,19729
Gamma Case,Case,2023-04-05T01:00:00Z,2.059,19589
Gamma Case,Case,2023-04-06T01:00:00Z,2.08,18746
Gamma Case,Case,2023-04-07T01:00:00Z,2.297,20408
Gamma Case,Case,2023-04-08T01:00:00Z,2.341,16694
Gamma Case,Case,2023-04-09T01:00:00Z,2.357,18938
Gamma Case,Case,2023-04-10T01:00:00Z,2.193,18978
Gamma Case,Case,2023-04-11T01:00:00Z,2.217,19252
Gamma Case,Case,2023-04-12T01:00:00Z,2.236,20518
Gamma Case,Case,2023-04-13T01:00:00Z,2.283,20088
Gamma Case,Case,2023-04-14T01:00:00Z,2.403,21243
Gamma Case,Case,2023-04-15T01:00:00Z,2.749,18360
Gamma Case,Case,2023-04-16T01:00:00Z,2.91,16849
Gamma Case,Case,2023-04-17T01:00:00Z,2.923,18992
Gamma Case,Case,2023-04-18T01:00:00Z,2.857,16393
Gamma Case,Case,2023-04-19T01:00:00Z,2.817,16496
Gamma Case,Case,2023-04-20T01:00:00Z,2.58,23498
Gamma Case,Case,2023-04-21T01:00:00Z,2.426,21564
Gamma Case,Case,2023-04-22T01:00:00Z,2.326,23822
Gamma Case,Case,2023-04-23T01:00:00Z,2.113,22474
Gamma Case,Case,2023-04-24T01:00:00Z,2.119,19996
Gamma Case,Case,2023-04-25T01:00:00Z,2.034,21215
Gamma Case,Case,2023-04-26T01:00:00Z,1.96,17628
Gamma Case,Case,2023-04-27T01:00:00Z,2.073,17784
Gamma Case,Case,2023-04-28T01:00:00Z,2.17,19311
Gamma Case,Case,2023-04-29T01:00:00Z,2.274,20189
Gamma Case,Case,2023-04-30T01:00:00Z,2.345,19566
Gamma Case,Case,2023-05-01T01:00:00Z,2.238,15540
Gamma Case,Case,2023-05-02T01:00:00Z,2.227,14863
Gamma Case,Case,2023-05-03T01:00:00Z,2.265,14516
Gamma Case,Case,2023-05-04T01:00:00Z,2.347,15085
Gamma Case,Case,2023-05-05T01:00:00Z,2.228,16915
Gamma Case,Case,2023-05-06T01:00:00Z,2.25,15699
Gamma Case,Case,2023-05-07T01:00:00Z,2.226,17255
Gamma Case,Case,2023-05-08T01:00:00Z,2.128,15345
Gamma Case,Case,2023-05-09T01:00:00Z,2.081,14268
Gamma Case,Case,2023-05-10T01:00:00Z,2.135,14952
Gamma Case,Case,2023-05-11T01:00:00Z,2.152,12913
Gamma Case,Case,2023-05-12T01:00:00Z,2.196,14716
Gamma Case,Case,2023-05-13T01:00:00Z,2.271,17077
Gamma Case,Case,2023-05-14T01:00:00Z,2.234,14477
Gamma Case,Case,2023-05-15T01:00:00Z,2.22,12860
Gamma Case,Case,2023-05-16T01:00:00Z,2.218,13026
Gamma Case,Case,2023-05-17T01:00:00Z,2.231,13194
Gamma Case,Case,2023-05-18T01:00:00Z,2.263,16194
Gamma Case,Case,2023-05-19T01:00:00Z,2.277,12513
Gamma Case,Case,2023-05-20T01:00:00Z,2.27,12484
Gamma Case,Case,2023-05-21T01:00:00Z,2.259,15746
Gamma Case,Case,2023-05-22T01:00:00Z,2.304,14420
Gamma Case,Case,2023-05-23T01:00:00Z,2.256,11330
Gamma Case,Case,2023-05-24T01:00:00Z,2.287,13596
Gamma Case,Case,2023-05-25T01:00:00Z,2.335,12093
Gamma Case,Case,2023-05-26T01:00:00Z,2.355,12152
Gamma Case,Case,2023-05-27T01:00:00Z,2.423,16516
Gamma Case,Case,2023-05-28T01:00:00Z,2.438,13862
Gamma Case,Case,2023-05-29T01:00:00Z,2.453,13594
Gamma Case,Case,2023-05-30T01:00:00Z,2.482,10871
Gamma Case,Case,2023-05-31T01:00:00Z,2.479,10073
